AgencyORI,AgencyLongName,CountyName,ReportingYear,Unf_Murder,Unf_Rape,Unf_Robbery,Unf_AggAssault,Unf_HumanTraff,Unf_Burglary,Unf_Larceny,Unf_MotorVehTheft,Unf_Arson,Actual_Murder,Actual_Rape,Actual_Robbery,Actual_AggAssault,Actual_HumanTraff,Actual_Burglary,Actual_Larceny,Actual_MotorVehTheft,Actual_Arson,Cleared_Murder,Cleared_Rape,Cleared_Robbery,Cleared_AggAssault,Cleared_HumanTraff,Cleared_Burglary,Cleared_Larceny,Cleared_MotorVehTheft,Cleared_Arson
MN0070000,Blue Earth County Sheriff,Blue Earth,2013,0,0,0,0,0,0,0,0,0,0,2,2,46,0,57,113,14,0,0,2,2,30,0,8,6,2,0
MN0070100,Mankato Dept of Public Safety,Blue Earth,2013,0,1,0,0,0,1,4,2,0,1,18,31,524,0,312,1395,46,5,1,9,11,259,0,35,405,11,1
MN0070200,Mapleton Police Dept,Blue Earth,2013,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,14,1,0,0,0,0,6,0,2,1,1,0
MN0070400,Eagle Lake Police Dept,Blue Earth,2013,0,0,0,0,0,0,0,0,0,0,0,2,15,0,7,20,1,0,0,0,0,10,0,1,1,0,0
MN0070500,Lake Crystal Police Dept,Blue Earth,2013,0,0,0,0,0,0,0,0,0,0,1,0,26,0,17,21,4,0,0,0,0,14,0,1,4,2,0
MN0071000,Madison Lake Police Dept,Blue Earth,2013,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,16,2,0,0,0,0,4,0,1,1,0,0
MN0080000,Brown County Sheriff,Brown,2013,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,5,0,0,0,0,0
MN0080100,New Ulm Police Dept,Brown,2013,0,1,0,0,0,2,11,1,0,0,4,0,90,0,41,131,13,0,0,4,0,89,0,6,30,3,0
MN0080200,Sleepy Eye Police Dept,Brown,2013,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,2,0,0,0,1,0,16,0,0,2,0,0
MN0080300,Springfield Police Dept,Brown,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0090000,Carlton County Sheriff,Carlton,2013,0,0,1,4,0,6,14,6,0,0,2,1,128,0,75,173,13,2,0,0,1,51,0,5,12,3,0
MN0090100,Cloquet Police Dept,Carlton,2013,0,0,0,3,0,0,48,7,0,0,7,5,134,0,49,416,18,0,0,0,3,68,0,15,271,4,0
MN0090200,Moose Lake Police Dept,Carlton,2013,0,0,0,0,0,0,0,0,0,0,2,0,43,0,4,111,1,0,0,0,0,15,0,1,11,0,0
MN0100000,Carver County Sheriff,Carver,2013,0,1,0,6,0,2,37,0,0,0,17,4,172,0,142,563,16,2,0,17,3,160,0,27,225,8,1
MN0100200,Chaska Police Dept,Carver,2013,0,1,0,3,0,2,38,0,0,0,12,0,57,0,28,244,7,0,0,12,0,57,0,12,74,4,0
MN0110000,Cass County Sheriff,Cass,2013,0,0,0,1,0,0,2,1,0,0,50,3,336,0,237,883,78,1,0,5,1,89,0,16,179,19,0
MN0120000,Chippewa County Sheriff,Chippewa,2013,0,0,0,1,0,0,0,0,0,0,1,0,7,0,3,26,1,0,0,0,0,3,0,1,1,0,0
MN0120200,Montevideo Police Dept,Chippewa,2013,0,0,0,4,0,2,12,1,0,1,2,0,37,0,27,100,5,0,0,1,0,34,0,12,46,4,0
MN0130000,Chisago County Sheriff,Chisago,2013,0,1,0,11,0,6,17,2,0,0,0,3,61,0,39,150,26,0,0,0,2,35,0,8,41,6,0
MN0130500,North Branch Police Dept,Chisago,2013,0,0,0,16,0,4,24,0,1,0,1,1,55,0,47,282,10,4,0,0,1,33,0,2,63,1,0
MN0130800,Wyoming Police Dept,Chisago,2013,0,0,0,1,0,0,3,0,0,0,0,0,12,0,11,58,5,0,0,0,0,9,0,2,18,1,0
MN0130900,Lakes Area Police Dept,Chisago,2013,0,1,0,0,0,0,0,0,0,0,3,1,58,0,18,107,11,0,0,0,1,30,0,3,26,3,0
MN0140000,Clay County Sheriff,Clay,2013,0,0,0,0,0,0,0,0,0,0,3,0,43,0,23,52,4,0,0,2,0,31,0,3,9,2,0
MN0140200,Dilworth Police Dept,Clay,2013,0,0,0,0,0,4,3,0,0,0,1,0,42,0,13,166,5,0,0,0,0,32,0,4,119,4,0
MN0140400,Moorhead Police Dept,Clay,2013,0,0,0,0,0,0,0,0,0,1,3,6,298,0,158,645,44,6,0,0,2,151,0,11,188,3,1
MN0150000,Clearwater County Sheriff,Clearwater,2013,0,9,0,34,0,9,33,13,0,1,6,0,89,0,36,59,5,0,1,2,0,77,0,5,15,3,0
MN0160000,Cook County Sheriff,Cook,2013,0,0,0,0,0,0,0,1,0,0,0,0,31,0,9,148,2,0,0,0,0,10,0,1,7,1,0
MN0170000,Cottonwood County Sheriff,Cottonwood,2013,0,0,0,0,0,0,0,0,0,0,2,0,18,0,10,30,2,0,0,1,0,15,0,2,5,1,0
MN0170100,Mountain Lake Police Dept,Cottonwood,2013,0,0,0,1,0,2,3,0,0,0,0,1,18,0,3,4,0,0,0,0,1,18,0,3,4,0,0
MN0170200,Windom Police Dept,Cottonwood,2013,0,0,0,0,0,0,1,0,0,0,2,0,28,0,12,52,7,0,0,0,0,26,0,4,14,1,0
MN0180000,Crow Wing County Sheriff,Crow Wing,2013,1,0,0,2,0,10,70,9,0,0,6,1,109,0,233,261,29,0,0,2,1,76,0,22,32,7,0
MN0180100,Brainerd Police Dept,Crow Wing,2013,0,1,0,19,0,21,66,3,0,0,16,5,327,0,105,622,23,17,0,3,2,176,0,17,132,3,1
MN0180200,Crosby Police Dept,Crow Wing,2013,0,0,0,0,0,0,0,0,0,0,1,0,14,0,6,12,2,0,0,1,0,12,0,2,2,1,0
MN0180500,Baxter Police Dept,Crow Wing,2013,0,0,0,1,0,0,2,0,0,0,0,0,36,0,13,388,1,0,0,0,0,34,0,1,265,1,0
MN0190000,Dakota County Sheriff,Dakota,2013,0,0,0,0,0,0,1,0,0,0,3,1,107,0,60,114,6,0,0,2,1,98,0,49,92,3,0
MN0190100,Burnsville Police Dept,Dakota,2013,0,0,0,0,0,0,0,0,0,3,4,27,271,0,216,1576,80,2,1,3,8,130,0,14,407,4,0
MN0190200,Farmington Police Dept,Dakota,2013,0,0,0,0,0,0,1,1,0,0,0,2,67,0,33,154,5,3,0,0,1,50,0,5,17,0,0
MN0190300,Hastings Police Dept,Dakota,2013,0,0,0,1,0,0,10,0,0,0,10,5,115,0,57,428,22,4,0,5,1,95,0,6,127,6,2
MN0190400,Mendota Heights Police Dept,Dakota,2013,0,0,0,1,0,0,18,0,0,0,1,2,30,0,33,249,3,1,0,1,1,23,0,5,56,1,1
MN0190500,Rosemount Police Dept,Dakota,2013,0,0,0,0,0,0,0,0,0,2,2,0,70,0,38,199,6,1,0,2,0,60,0,7,56,3,0
MN0190600,South St Paul Police Dept,Dakota,2013,0,1,0,0,0,3,4,1,0,0,15,9,154,0,88,378,56,42,0,14,9,154,0,88,377,56,42
MN0190700,West St Paul Police Dept,Dakota,2013,0,2,0,2,0,0,11,2,0,1,11,16,127,0,63,856,43,3,1,8,11,110,0,41,635,33,1
MN0190800,Eagan Police Dept,Dakota,2013,0,0,0,4,0,1,10,1,0,0,2,14,270,0,163,1087,37,5,0,2,6,233,0,31,305,17,1
MN0190900,Inver Grove Heights Police Dept,Dakota,2013,0,1,0,0,0,0,4,1,0,0,8,9,155,0,96,614,51,5,0,7,9,154,0,95,604,51,5
MN0191000,Apple Valley Police Dept,Dakota,2013,0,0,0,9,0,3,15,1,0,2,11,18,253,0,106,1031,26,5,2,7,10,197,0,22,341,19,4
MN0191100,Lakeville Police Dept,Dakota,2013,0,0,0,2,0,2,13,3,0,0,1,5,117,0,110,594,20,0,0,1,2,105,0,26,211,8,0
MN0200000,Dodge County Sheriff,Dodge,2013,0,0,0,2,0,19,30,6,0,0,0,0,119,0,40,175,7,0,0,0,0,119,0,7,80,4,0
MN0200200,Kasson Police Dept,Dodge,2013,0,0,0,0,0,0,0,0,0,0,2,0,9,0,9,33,3,0,0,0,0,5,0,0,5,0,0
MN0210000,Douglas County Sheriff,Douglas,2013,0,0,0,1,0,3,3,1,0,0,3,0,55,0,56,127,7,0,0,2,0,46,0,6,15,3,0
MN0210100,Alexandria Police Dept,Douglas,2013,0,1,0,1,0,0,5,4,1,1,8,1,135,0,45,301,17,0,1,5,0,125,0,23,128,4,0
MN0210200,Osakis Police Dept,Douglas,2013,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,26,1,0,0,0,0,13,0,1,7,1,0
MN0220000,Faribault County Sheriff,Faribault,2013,0,0,0,0,0,0,0,0,0,0,0,0,27,0,25,25,5,1,0,0,0,19,0,1,4,3,1
MN0220100,Blue Earth Police Dept,Faribault,2013,0,0,0,0,0,1,1,0,0,0,0,0,27,0,7,26,3,1,0,0,0,25,0,3,8,2,0
MN0220200,Elmore Police Dept,Faribault,2013,0,0,0,0,0,0,0,0,0,0,3,0,14,0,7,2,0,0,0,2,0,13,0,2,0,0,0
MN0220400,Wells Police Dept,Faribault,2013,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,17,0,0,0,0,0,10,0,4,2,0,0
MN0220500,Winnebago Public Safety,Faribault,2013,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,11,2,0,0,0,0,16,0,2,1,0,0
MN0230000,Fillmore County Sheriff,Fillmore,2013,0,0,0,0,0,0,0,0,0,0,1,0,48,0,64,51,2,0,0,0,0,15,0,10,4,0,0
MN0240000,Freeborn County Sheriff,Freeborn,2013,0,0,0,0,0,0,0,0,0,0,1,0,28,0,20,63,11,1,0,1,0,28,0,7,6,3,0
MN0240100,Albert Lea Police Dept,Freeborn,2013,0,0,0,0,0,0,0,1,0,0,3,0,128,0,52,381,14,2,0,3,0,125,0,11,126,3,0
MN0250000,Goodhue County Sheriff,Goodhue,2013,0,0,0,0,0,0,0,0,0,0,4,0,88,0,53,150,22,0,0,1,0,30,0,5,12,5,0
MN0250100,Cannon Falls Police Dept,Goodhue,2013,0,0,0,0,0,0,0,0,0,0,1,2,37,0,15,96,4,0,0,1,0,34,0,7,37,2,0
MN0250300,Red Wing Police Dept,Goodhue,2013,0,0,0,3,0,1,9,2,0,0,14,2,335,0,68,447,24,5,0,3,1,227,0,12,127,7,1
MN0250800,Zumbrota Police Dept,Goodhue,2013,0,0,0,0,0,0,2,0,0,0,0,0,20,0,9,42,8,0,0,0,0,18,0,0,11,0,0
MN0260000,Grant County Sheriff,Grant,2013,0,0,0,0,0,0,1,0,0,0,0,0,17,0,23,41,2,0,0,0,0,14,0,4,3,0,0
MN0270000,Hennepin County Sheriff,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,6,3,120,0,4,100,3,3,0,0,1,66,0,3,27,3,1
MN0270100,Bloomington Police Dept,Hennepin,2013,0,1,4,51,0,3,36,14,0,1,17,49,496,0,193,2990,100,17,1,9,28,321,0,40,1546,15,1
MN0270200,Brooklyn Center Police Dept,Hennepin,2013,1,4,0,12,0,0,5,3,1,2,14,67,232,0,207,1440,73,10,2,3,23,173,0,23,857,10,4
MN0270300,Brooklyn Park Police Dept,Hennepin,2013,0,6,3,166,0,11,54,15,0,3,33,86,1385,0,421,1875,160,4,1,12,34,862,0,46,632,23,0
MN0270400,Crystal Police Dept,Hennepin,2013,0,1,0,3,0,3,6,6,0,0,5,17,182,0,61,424,35,3,0,2,5,155,0,3,118,5,2
MN0270500,Deephaven Police Dept,Hennepin,2013,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,22,0,0,0,0,0,7,0,3,1,0,0
MN0270600,Edina Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,7,5,55,0,80,835,22,1,0,2,2,38,0,3,170,2,0
MN0270700,South Lake Minnetonka Police Dept,Hennepin,2013,0,0,0,3,0,1,7,2,0,1,9,0,55,0,20,92,8,0,0,9,0,46,0,3,23,4,0
MN0270800,Golden Valley Police Dept,Hennepin,2013,0,0,0,1,0,0,5,0,0,0,4,5,96,0,59,378,14,4,0,0,2,70,0,8,83,1,1
MN0270900,Hopkins Police Dept,Hennepin,2013,0,0,0,0,0,0,2,0,0,0,5,11,121,0,71,342,37,0,0,2,2,92,0,8,27,3,0
MN0271100,Minneapolis Police Dept,Hennepin,2013,4,12,8,47,0,21,91,17,0,36,385,1856,6073,0,4601,13182,1575,124,17,132,353,2299,0,604,2042,123,6
MN0271200,Minnetonka Police Dept,Hennepin,2013,0,0,0,0,0,2,3,1,0,0,2,4,117,0,118,718,27,9,0,1,1,94,0,20,214,3,2
MN0271300,Mound Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0271400,New Hope Police Dept,Hennepin,2013,0,0,0,1,0,0,5,2,0,1,4,9,180,0,55,374,25,4,1,2,2,135,0,10,42,4,1
MN0271500,Orono Police Dept,Hennepin,2013,1,0,0,0,0,1,13,1,0,1,0,0,51,0,44,197,5,0,1,0,0,44,0,15,38,2,0
MN0271600,Osseo Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0271700,Plymouth Police Dept,Hennepin,2013,0,0,0,0,0,0,15,2,0,0,21,5,261,0,186,903,52,6,0,7,0,202,0,21,181,6,1
MN0271800,Richfield Police Dept,Hennepin,2013,0,0,1,8,0,3,11,6,0,2,9,49,234,0,165,763,47,6,2,4,14,199,0,19,204,12,3
MN0271900,Robbinsdale Police Dept,Hennepin,2013,0,0,0,1,0,0,0,0,0,0,1,16,132,0,71,210,26,0,0,0,5,93,0,12,26,11,0
MN0272000,St Anthony Police Dept,Hennepin,2013,0,0,0,0,0,1,15,0,0,0,2,5,25,0,51,306,16,1,0,2,4,21,0,3,163,6,1
MN0272100,St Louis Park Police Dept,Hennepin,2013,0,0,0,4,0,1,3,0,0,1,5,25,292,0,188,1037,63,7,1,4,8,260,0,22,286,14,5
MN0272300,Wayzata Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,0,3,30,0,16,82,7,0,0,0,1,30,0,4,26,3,0
MN0272400,University of MN Police Dept - Minneapolis,Hennepin,2013,0,0,0,0,0,0,2,0,0,0,1,7,36,0,19,430,11,2,0,1,1,18,0,2,24,3,0
MN0272500,Metropolitan Airport Police Dept,Ramsey,2013,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,263,52,0,0,0,0,6,0,0,22,8,0
MN0272600,Eden Prairie Police Dept,Hennepin,2013,0,0,0,10,0,2,17,4,0,1,10,7,123,0,83,788,23,3,1,7,4,93,0,14,244,8,2
MN0272700,Maple Grove Police Dept,Hennepin,2013,0,2,0,2,0,1,5,1,0,1,6,10,232,0,113,944,30,4,1,2,6,193,0,15,297,8,0
MN0272800,Minnetrista Public Safety Dept,Hennepin,2013,0,1,0,1,0,0,1,0,0,0,0,0,31,0,13,43,0,0,0,0,0,30,0,5,18,0,0
MN0272900,Champlin Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,6,3,71,0,40,333,6,0,0,3,3,48,0,3,91,2,0
MN0273000,Medina Police Dept,Hennepin,2013,0,0,0,1,0,0,1,0,0,0,3,0,14,0,8,74,5,0,0,3,0,13,0,1,29,1,0
MN0273100,Corcoran Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0273200,Dayton Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,1,0,14,0,16,50,10,0,0,1,0,11,0,4,16,2,0
MN0273400,Rogers Police Dept,Hennepin,2013,0,1,0,6,0,1,6,1,0,0,4,3,43,0,19,192,13,0,0,2,1,34,0,2,67,2,0
MN0273700,West Hennepin Dept of Public Safety,Hennepin,2013,0,1,0,1,0,0,2,0,0,0,1,0,24,0,7,29,1,0,0,1,0,24,0,2,7,1,0
MN0274000,Three Rivers Park District Police Dept,Hennepin,2013,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,59,0,1,0,0,0,2,0,0,5,0,0
MN0280000,Houston County Sheriff,Houston,2013,0,0,0,0,0,2,6,0,0,0,2,0,27,0,25,31,2,0,0,2,0,25,0,5,10,2,0
MN0280100,Caledonia Police Dept,Houston,2013,0,0,0,2,0,0,0,0,0,0,1,0,21,0,1,0,1,0,0,0,0,17,0,0,0,0,0
MN0280200,Houston Police Dept,Houston,2013,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,6,1,0,0,0,0,7,0,0,4,0,0
MN0280300,La Crescent Police Dept,Houston,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0280400,Spring Grove Police Dept,Houston,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0280500,Hokah Police Dept,Houston,2013,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,1,0,1,4,0,0
MN0290000,Hubbard County Sheriff,Hubbard,2013,0,0,0,3,0,4,21,15,0,1,6,0,118,0,77,144,6,0,1,3,0,100,0,10,35,2,0
MN0290100,Park Rapids Police Dept,Hubbard,2013,0,0,0,5,0,2,25,0,0,0,2,5,71,0,31,172,14,2,0,2,2,69,0,5,78,3,1
MN0300000,Isanti County Sheriff,Isanti,2013,0,0,0,3,0,2,4,0,0,0,3,0,89,0,70,182,23,1,0,2,0,79,0,12,40,4,0
MN0300100,Cambridge Police Dept,Isanti,2013,0,0,0,0,0,0,0,0,0,0,1,1,63,0,28,258,16,1,0,0,0,52,0,4,76,2,1
MN0300300,Isanti Police Dept,Isanti,2013,0,0,0,0,0,0,0,0,0,0,2,0,34,0,10,84,4,0,0,2,0,34,0,3,30,3,0
MN0310000,Itasca County Sheriff,Itasca,2013,0,2,0,0,0,0,0,0,0,1,26,1,168,0,85,295,6,1,1,14,1,145,0,17,57,3,0
MN0310300,Grand Rapids Police Dept,Itasca,2013,0,3,0,3,0,5,33,5,0,0,15,2,169,0,38,479,18,3,0,10,1,152,0,13,275,13,3
MN0320000,Jackson County Sheriff,Jackson,2013,0,0,0,0,0,0,0,0,0,0,1,0,19,0,6,63,1,0,0,1,0,18,0,1,5,0,0
MN0320200,Lakefield Police Dept,Jackson,2013,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,13,0,0,0,0,0,4,0,1,1,0,0
MN0330000,Kanabec County Sheriff,Kanabec,2013,0,1,0,2,0,1,5,1,0,0,10,1,203,0,84,178,20,0,0,9,1,202,0,81,172,20,0
MN0340000,Kandiyohi County Sheriff,Kandiyohi,2013,0,0,0,0,0,0,3,0,0,1,5,0,81,0,47,171,11,2,1,3,0,67,0,7,16,3,0
MN0340100,Willmar Police Dept,Kandiyohi,2013,0,0,0,0,0,0,4,0,0,0,8,7,180,0,54,501,24,4,0,7,1,146,0,11,192,3,2
MN0350000,Kittson County Sheriff,Kittson,2013,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4,20,2,0,1,0,0,6,0,1,3,1,0
MN0350100,Hallock Police Dept,Kittson,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0360000,Koochiching County Sheriff,Koochiching,2013,0,0,0,0,0,0,1,0,0,0,1,0,38,0,21,58,5,0,0,0,0,10,0,1,1,0,0
MN0360100,International Falls Police Dept,Koochiching,2013,0,0,0,0,0,0,0,0,0,0,5,1,74,0,43,160,9,3,0,1,0,15,0,1,19,1,0
MN0370000,Lac Qui Parle County Sheriff,Lac qui Parle,2013,0,1,0,2,0,1,0,1,0,0,0,0,13,0,9,25,1,0,0,0,0,8,0,3,7,1,0
MN0370100,Dawson Police Dept,Lac qui Parle,2013,0,0,0,1,0,1,3,0,0,0,0,0,4,0,2,12,0,0,0,0,0,4,0,0,8,0,0
MN0370200,Madison Police Dept,Lac Qui Parle,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0380000,Lake County Sheriff,Lake,2013,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10,9,3,0,0,0,0,10,0,1,0,1,0
MN0380100,Silver Bay Police Dept,Lake,2013,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0
MN0380200,Two Harbors Police Dept,Lake,2013,0,0,0,0,0,0,0,0,0,0,0,1,24,0,10,60,2,0,0,0,0,15,0,0,15,0,0
MN0390000,Lake of the Woods County Sheriff,Lake of the Woods,2013,0,0,0,0,0,0,0,1,0,0,0,0,8,0,4,11,1,0,0,0,0,8,0,1,2,0,0
MN0400000,Le Sueur County Sheriff,Le Sueur,2013,0,0,0,0,0,0,0,0,0,0,3,0,30,0,13,91,7,0,0,3,0,30,0,4,12,3,0
MN0400200,Le Sueur Police Dept,Le Sueur,2013,0,0,0,1,0,0,0,0,0,0,0,0,21,0,14,44,2,0,0,0,0,21,0,5,12,0,0
MN0400300,Montgomery Police Dept,Le Sueur,2013,0,0,0,0,0,0,0,0,0,0,1,0,15,0,11,64,2,2,0,0,0,13,0,0,6,1,1
MN0410000,Lincoln County Sheriff,Lincoln,2013,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,16,0,0,0,0,0,0,0,0,0,0,0
MN0420000,Lyon County Sheriff,Lyon,2013,0,0,0,0,0,0,0,0,0,0,0,1,16,0,14,16,3,0,0,0,1,16,0,2,1,2,0
MN0420100,Marshall Police Dept,Lyon,2013,0,1,0,0,0,1,5,0,0,0,5,0,131,0,67,306,15,3,0,3,0,119,0,12,132,10,0
MN0420200,Tracy Police Dept,Lyon,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0430000,McLeod County Sheriff,McLeod,2013,0,1,0,0,0,1,2,1,0,0,2,0,33,0,39,63,7,0,0,2,0,30,0,7,17,3,0
MN0430100,Glencoe Police Dept,McLeod,2013,0,1,0,22,0,1,6,1,0,0,1,0,27,0,19,76,1,1,0,0,0,24,0,2,10,1,1
MN0430200,Hutchinson Police Dept,McLeod,2013,0,0,1,0,0,0,4,0,0,0,9,0,89,0,27,348,9,0,0,6,0,64,0,4,89,3,0
MN0430300,Brownton Police Dept,McLeod,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,1,0,1,0,2,0
MN0430400,Lester Prairie Police Dept,McLeod,2013,0,0,0,0,0,0,0,0,0,0,1,0,9,0,3,24,0,0,0,1,0,6,0,1,8,0,0
MN0430500,Silver Lake Police Dept,McLeod,2013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,2,0,1,2,0,0
MN0430700,Winsted Police Dept,McLeod,2013,0,0,0,1,0,0,0,0,0,0,2,0,10,0,10,14,0,0,0,1,0,9,0,1,6,0,0
MN0440000,Mahnomen County Sheriff,Mahnomen,2013,0,0,0,0,0,2,0,0,0,0,0,2,54,0,21,50,6,1,0,0,0,15,0,2,13,1,0
MN0450000,Marshall County Sheriff,Marshall,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0460000,Martin County Sheriff,Martin,2013,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,31,1,0,0,0,0,10,0,3,9,0,0
MN0460100,Fairmont Police Dept,Martin,2013,0,0,0,0,0,3,0,4,0,0,1,1,73,0,53,237,6,0,0,0,1,50,0,9,67,2,0
MN0470000,Meeker County Sheriff,Meeker,2013,0,2,0,4,0,1,5,0,0,0,4,0,117,0,47,148,13,0,0,1,0,86,0,8,20,6,0
MN0470100,Litchfield Police Dept,Meeker,2013,0,1,0,6,0,0,4,0,0,0,2,0,57,0,18,72,5,0,0,1,0,43,0,1,13,0,0
MN0480000,Mille Lacs County Sheriff,Mille Lacs,2013,0,0,0,5,0,16,32,6,0,0,10,1,271,0,145,446,43,6,0,9,0,199,0,95,248,21,2
MN0480100,Milaca Police Dept,Mille Lacs,2013,0,0,0,0,0,0,2,1,0,0,1,0,7,0,0,51,1,0,0,1,0,6,0,0,22,0,0
MN0480200,Princeton Police Dept,Mille Lacs,2013,0,0,0,1,0,0,4,0,0,0,1,0,32,0,8,150,2,0,0,1,0,31,0,0,46,0,0
MN0490000,Morrison County Sheriff,Morrison,2013,0,3,0,14,0,3,10,4,0,1,4,0,25,0,52,166,18,0,1,3,0,21,0,5,59,10,0
MN0490100,Little Falls Police Dept,Morrison,2013,0,0,0,0,0,0,0,0,0,0,1,0,60,0,19,170,6,0,0,1,0,41,0,7,59,4,0
MN0500000,Mower County Sheriff,Mower,2013,0,0,0,0,0,0,0,0,0,0,8,2,68,0,69,67,10,0,0,4,1,54,0,17,11,1,0
MN0500100,Austin Police Dept,Mower,2013,0,1,0,0,0,0,1,0,0,0,12,7,343,0,138,570,46,1,0,7,3,246,0,36,241,16,0
MN0510000,Murray County Sheriff,Murray,2013,0,0,0,0,0,0,0,0,0,0,1,0,10,0,7,30,2,0,0,1,0,10,0,7,29,2,0
MN0510200,Slayton Police Dept,Murray,2013,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,0,0,0,0,0,5,0,5,12,0,0
MN0520000,Nicollet County Sheriff,Nicollet,2013,0,1,0,0,0,1,3,1,0,0,7,0,12,0,28,37,8,0,0,5,0,12,0,5,8,3,0
MN0520100,North Mankato Police Dept,Nicollet,2013,1,0,0,3,0,0,1,0,0,0,4,2,94,0,65,188,17,2,0,1,1,74,0,23,45,5,0
MN0520200,St Peter Police Dept,Nicollet,2013,0,0,0,3,0,3,11,1,0,1,5,2,74,0,36,191,10,0,1,2,1,52,0,7,59,5,0
MN0530000,Nobles County Sheriff,Nobles,2013,0,0,0,0,0,0,1,0,0,0,3,0,14,0,11,21,3,1,0,2,0,14,0,2,5,2,0
MN0530100,Worthington Dept of Public Safety,Nobles,2013,0,0,0,0,0,0,1,0,0,0,4,2,68,0,30,123,6,1,0,3,0,63,0,4,64,2,1
MN0540000,Norman County Sheriff,Norman,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
MN0550000,Olmsted County Sheriff,Olmsted,2013,0,0,0,5,0,0,4,0,0,0,8,2,93,0,135,183,14,2,0,5,1,73,0,19,32,2,1
MN0550100,Rochester Police Dept,Olmsted,2013,0,1,0,34,0,2,14,5,0,0,50,54,658,0,429,2026,103,8,0,20,24,442,0,52,761,32,1
MN0560000,Otter Tail County Sheriff,Otter Tail,2013,0,0,0,0,0,7,20,3,0,1,11,0,135,0,173,244,24,0,1,9,0,120,0,39,57,12,0
MN0560100,Fergus Falls Police Dept,Otter Tail,2013,0,0,1,22,0,10,60,8,0,0,0,3,230,0,102,370,12,0,0,0,1,220,0,28,167,7,0
MN0560200,Pelican Rapids Police Dept,Otter Tail,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN0570000,Pennington County Sheriff,Pennington,2013,0,0,0,0,0,0,0,1,0,0,0,0,14,0,14,29,6,1,0,0,0,12,0,4,8,2,0
MN0570100,Thief River Falls Police Dept,Pennington,2013,0,2,1,4,0,0,2,0,0,0,7,0,49,0,15,136,8,1,0,2,0,44,0,8,55,5,1
MN0580000,Pine County Sheriff,Pine,2013,0,0,0,0,0,0,3,0,0,0,23,1,338,0,242,978,87,2,0,17,0,279,0,44,176,24,2
MN0590000,Pipestone County Sheriff,Pipestone,2013,0,0,0,6,0,0,0,0,0,0,0,0,48,0,14,72,1,0,0,0,0,26,0,1,8,0,0
